date,hour_beginning,coastal,lz_north,lz_south_houston,lz_west,north,panhandle,south,south_houston,west,west_north,all
12/29/20,23,2921.7,999.96,5585.81,9622.37,1102.74,3268.91,2857.71,5585.81,6057.08,10622.33,16208.14
12/30/20,0,2893.84,922.3,5414.57,8850.97,974.35,3342.62,2613.73,5414.57,5363.31,9773.27,15187.84
12/30/20,1,2745.8,851.67,5063.65,9734.75,926.58,3369.81,2329.87,5063.65,6278.02,10586.42,15650.07
12/30/20,2,2505.92,781.89,4648.63,10954.92,869.2,3297.22,2196.41,4648.63,7516.69,11736.81,16385.44
12/30/20,3,2468.79,504.74,5118.65,10808.72,578.87,3024.54,2629.69,5118.65,7730.22,11313.46,16432.11
12/30/20,4,2382.87,369.65,5142.98,11394.87,503.78,2663.27,2692.09,5142.98,8665.49,11764.52,16907.5
12/30/20,5,2411.63,442.55,5129.21,12565.64,573.81,2871.11,2646.58,5129.21,9634.28,13008.19,18137.4
12/30/20,6,2407.73,565.26,5102.28,13447.9,699.73,2955.08,2718.98,5102.28,10333.92,14013.16,19115.44
12/30/20,7,2424.67,803.68,5101.37,13992.97,941.33,2938.88,2979.68,5101.37,10613.46,14796.65,19898.02
12/30/20,8,2510.77,951.23,5136.55,14528.78,1085.57,2732.12,2948.24,5136.55,11339.85,15480.01,20616.56
12/30/20,9,2794.4,1027.43,5403.72,14930.74,1161.19,2362.56,2930.72,5403.72,12113.03,15958.17,21361.89
12/30/20,10,2913.57,1055.85,5500.89,15411.24,1189.76,2597.28,2824.2,5500.89,12443.17,16467.09,21967.98
12/30/20,11,3039.68,1059.15,5562.83,15476.97,1188.81,2519,2729.22,5562.83,12622.23,16536.12,22098.95
12/30/20,12,2889.46,1038.2,5195.25,14847.93,1153.19,2356.94,2497.87,5195.25,12183.91,15886.13,21081.38
12/30/20,13,2687.67,1017.54,4643.29,15357.09,1148.66,2634.89,2150.98,4643.29,12395.73,16374.63,21017.92
12/30/20,14,2684.46,1109.1,4475.22,15282.71,1245.19,2661.75,1981.89,4475.22,12293.74,16391.81,20867.03
12/30/20,15,2780.58,1114.49,4598.61,15106.92,1248.56,2497.01,2009.07,4598.61,12284.81,16221.41,20820.02
12/30/20,16,3095.43,1024.52,5240.19,13688.65,1124.22,1559.37,2338.51,5240.19,11835.83,14713.17,19953.36
12/30/20,17,2909.55,873.56,5356.95,12096.05,1003.72,1013.28,2636.72,5356.95,10763.29,12969.61,18326.56
12/30/20,18,2174.81,942.89,4657.59,11522.61,1038.47,708.11,2658.9,4657.59,10542.81,12465.5,17123.09
12/30/20,19,1551.15,1003.96,3917.84,10728.85,1104.55,492.77,2541.04,3917.84,9961.13,11732.81,15650.65
12/30/20,20,1173.07,1001.03,3614.45,9742.43,1117.52,625.21,2641.78,3614.45,8800.34,10743.46,14357.91
12/30/20,21,1302.2,1042.08,3530.82,8838.99,1157.72,557.4,2419.77,3530.82,7974.8,9881.07,13411.89
12/30/20,22,1897.33,1017.18,4378.27,9003.12,1137.54,303.83,2656.6,4378.27,8403.26,10020.3,14398.57
12/30/20,23,2513.41,946.89,5129.81,9304.99,1052.15,363.98,2871.53,5129.81,8580.64,10251.88,15381.69
12/31/20,0,2426.88,931.28,5233.53,9894.4,1031.7,314.03,2981.17,5233.53,9305.42,10825.68,16059.21
12/31/20,1,2056.52,1011.63,4807.99,10276.86,1132.67,365.41,2939.69,4807.99,9602.19,11288.49,16096.48
12/31/20,2,2021.72,994.04,4720.08,9029.23,1127.16,513.11,2848.75,4720.08,8232.61,10023.27,14743.35
12/31/20,3,2368.55,1027.49,5014.96,8149.38,1158.69,350.31,2682.34,5014.96,7631.94,9176.87,14191.83
12/31/20,4,2456.14,833.9,5103.96,7696.38,952.83,237.92,2716.03,5103.96,7271.34,8530.28,13634.24
12/31/20,5,2539.12,706.89,5087.93,7865.24,841.04,410.18,2645.42,5087.93,7224.3,8572.13,13660.06
12/31/20,6,2687.92,635.5,5362.48,8661.05,764.11,349.41,2694.79,5362.48,8162.81,9296.55,14659.03
12/31/20,7,2970.09,507.29,5623.04,8743.53,604.98,413.22,2625.87,5623.04,8259.7,9250.82,14873.86
12/31/20,8,3150.85,437.15,5670.84,8585.99,548.51,246.84,2451.76,5670.84,8296.02,9023.14,14693.98
12/31/20,9,3204.86,333.48,5579.72,8582.28,474.53,240.61,2298.62,5579.72,8276.87,8915.76,14495.48
12/31/20,10,3002.32,396.66,5246.65,8702.87,531.16,236.88,2145.81,5246.65,8430,9099.53,14346.18
12/31/20,11,3060.55,309.34,5289.34,8413.99,379.76,436.43,2124.98,5289.34,8010.94,8723.33,14012.67
12/31/20,12,2840.63,269.32,5191.56,8494.46,285.29,593.14,2226.49,5191.56,8009.8,8763.78,13955.34
12/31/20,13,3144.11,347.59,5442.48,8663.07,377.32,659.08,2178.88,5442.48,8093.75,9010.66,14453.14
12/31/20,14,3226.36,222.79,5460.93,9336.28,237.58,957.47,2121.38,5460.93,8477.21,9559.07,15020
12/31/20,15,3126.39,184.8,5239.49,9241.6,191.87,1340.73,2020.37,5239.49,7986.53,9426.4,14665.89
12/31/20,16,2951.45,160.07,5099.41,9086.87,163.45,1557.43,2062.35,5099.41,7611.67,9246.94,14346.35
12/31/20,17,2929.12,113.92,5064.03,8948.88,119.79,1766.51,2021.03,5064.03,7290.38,9062.8,14126.83
12/31/20,18,3161.54,173.8,5264.7,9352.3,177.9,2202.15,1975.98,5264.7,7273.22,9526.1,14790.8
12/31/20,19,3166.36,222.57,5284.89,10083.74,223,2619.86,1982.62,5284.89,7599.36,10306.31,15591.2
12/31/20,20,3027.22,227.28,5071.19,10149.17,227.42,2763.88,1915.12,5071.19,7513.98,10376.45,15447.64
12/31/20,21,2890.16,122.78,4852.65,10018.36,122.78,2769.91,1831.03,4852.65,7379.91,10141.14,14993.79
12/31/20,22,2732.11,100.29,4653.45,9804.48,100.29,2771.78,1786.63,4653.45,7167.42,9904.77,14558.22
12/31/20,23,2185.33,83.49,3899.32,10143.09,83.49,2843.77,1612.23,3899.32,7401.08,10226.58,14125.9
1/1/21,0,1975.35,146.96,3305.17,10560.18,146.97,3020.34,1246.65,3305.17,7623.01,10707.14,14012.31
1/1/21,1,2023.05,174.82,3044.73,11095.71,174.87,3358.14,980.89,3044.73,7778.31,11270.53,14315.26
1/1/21,2,1819.02,211.88,2609.4,11426.63,211.95,3405.61,742.39,2609.4,8068.91,11638.51,14247.91
1/1/21,3,1426.17,186.85,2197.82,10888.76,186.87,3366.61,750.18,2197.82,7543.59,11075.61,13273.43
1/1/21,4,1280.43,169.53,2059.44,10019.04,169.53,3305.73,825.16,2059.44,6667.16,10188.57,12248.01
1/1/21,5,1164.67,147.96,1963.02,9253.1,148.03,3261.45,860.99,1963.02,5928.93,9401.06,11364.08
1/1/21,6,852.88,144.67,1710.25,8871.94,144.78,3281.28,909.99,1710.25,5537.93,9016.61,10726.86
1/1/21,7,664.86,181.14,1269.37,8879.16,181.14,3245.11,627.44,1269.37,5611.12,9060.3,10329.67
1/1/21,8,423.11,191.92,867.76,8830.3,191.92,3074.64,530.55,867.76,5669.75,9022.22,9889.98
1/1/21,9,334.21,223.38,686.67,8995.3,223.39,2639.36,522.23,686.67,6186.14,9218.68,9905.35
1/1/21,10,533.67,419.7,1142.89,9463.06,425.54,2758.66,879.83,1142.89,6427.94,9882.76,11025.65
1/1/21,11,470.62,548.94,1410.29,9101.69,567.36,2664.55,1180.84,1410.29,6177.56,9650.63,11060.92
1/1/21,12,422.5,604.46,1165.3,8159.24,649.65,2512.59,1002.21,1165.3,5342.06,8763.7,9929
1/1/21,13,219.18,644.74,798.06,7389.51,709.3,2381.1,827.34,798.06,4695.39,8034.25,8832.31
1/1/21,14,111.14,623.24,633.98,6076.87,658.99,1746.24,755.64,633.98,4062.09,6700.11,7334.09
1/1/21,15,148.15,529.55,605.84,4690.2,557.08,1333.38,672.91,605.84,3114.08,5219.75,5825.59
1/1/21,16,144.05,449.31,472.88,3389.34,466.18,1011.75,534.01,472.88,2155.53,3838.65,4311.53
1/1/21,17,155.63,367.42,523.79,2450.49,385.76,698.55,542.87,523.79,1558.88,2817.91,3341.7
1/1/21,18,172.34,375.51,749.53,2380.09,390.85,607.2,806.52,749.53,1528.22,2755.6,3505.13
1/1/21,19,190.11,456.1,776.72,2333.22,483.51,369.7,845.41,776.72,1677.31,2789.32,3566.04
1/1/21,20,220.94,596.73,773.18,2405.12,633.91,318.6,834.8,773.18,1766.78,3001.85,3775.03
1/1/21,21,266.78,435.24,844.78,2281.1,463.38,278.98,798.53,844.78,1753.44,2716.34,3561.12
1/1/21,22,574.51,464.57,1174.16,2459.76,483.72,251.5,828.91,1174.16,1959.84,2924.33,4098.49
1/1/21,23,606.51,543.9,1457.22,2587.19,562.23,372.62,1010.03,1457.22,2036.91,3131.09,4588.31
1/2/21,0,706.68,360,1665.87,2036.56,369.28,485.3,1016.95,1665.87,1484.23,2396.56,4062.43
1/2/21,1,570.08,192.74,1329.65,1540.08,211.2,413.23,788.39,1329.65,1079.57,1732.82,3062.47
1/2/21,2,566.21,52.63,1268.96,1381.67,57.58,422.44,706.97,1268.96,950.05,1434.3,2703.26
1/2/21,3,578.78,36.28,1294.91,1802.09,36.28,402.67,716.23,1294.91,1399.31,1838.37,3133.28
1/2/21,4,732.68,52.91,1327.04,1960.96,53.95,367.58,594.53,1327.04,1592.17,2013.87,3340.91
1/2/21,5,469.21,132.62,984.18,1869.87,132.65,395.75,532.57,984.18,1456.49,2002.49,2986.67
1/2/21,6,446.26,247.74,886.15,1916.83,251.35,350.19,480.61,886.15,1522.31,2164.57,3050.72
1/2/21,7,508.56,319.61,1017.92,2257.87,334.84,342.27,560.73,1017.92,1848.99,2577.48,3595.4
1/2/21,8,494.24,337.92,840.81,3207.12,378.58,468.39,394.13,840.81,2650.52,3545.04,4385.85
1/2/21,9,385.8,198.17,483.78,3496.59,215.21,519.03,136.01,483.78,2922.48,3694.76,4178.54
1/2/21,10,482.34,111.28,590.03,3746.27,115.7,766.45,147.03,590.03,2936.06,3857.55,4447.58
1/2/21,11,559.96,88.48,875.68,5264.33,93.4,1664.41,360.19,875.68,3550.53,5352.81,6228.49
1/2/21,12,529.12,116.09,1020.99,6820.71,119.17,2524.81,556.68,1020.99,4228.01,6936.8,7957.79
1/2/21,13,489.89,298.27,1043.14,7742.58,308,2636.2,626.37,1043.14,5023.52,8040.85,9083.99
1/2/21,14,431.92,374.55,953.96,8376.84,388,2461.1,589.03,953.96,5835.3,8751.39,9705.35
1/2/21,15,300.14,325.2,812.39,8807.33,336.19,2341.93,562.26,812.39,6404.41,9132.53,9944.92
1/2/21,16,187.96,260.88,604.3,8948.79,270.96,2102.1,451.94,604.3,6801,9209.67,9813.97
1/2/21,17,254.23,220.33,591.93,9831.61,232.07,1901.9,369.68,591.93,7885.99,10051.94,10643.87
1/2/21,18,361.27,307.54,798.38,12256.07,341.21,1964.89,503.18,798.38,10191.44,12563.61,13361.99
1/2/21,19,300.92,442.33,840.04,14022.14,495.85,2220.91,725.19,840.04,11561.65,14464.47,15304.51
1/2/21,20,249.16,721.78,912.49,14642.68,829.57,2211.31,897.57,912.49,12089.34,15364.46,16276.95
1/2/21,21,237.4,996.44,1029.74,14385.45,1131.87,2036.46,1028.96,1029.74,11976.94,15381.89,16411.63
1/2/21,22,285.45,1031.82,1415.36,13650.94,1164.87,1713.13,1352.2,1415.36,11582.47,14682.76,16098.12
1/2/21,23,350.37,984.82,1917.68,13271.12,1113.99,1469.26,1781.01,1917.68,11458.99,14255.94,16173.62
1/3/21,0,424.1,969.05,2353.87,13112.62,1089.16,1396.98,2157.62,2353.87,11367.68,14081.67,16435.54
1/3/21,1,325.83,986.24,2449.3,12836.43,1102.37,1219.08,2320.62,2449.3,11304.07,13822.67,16271.97
1/3/21,2,327.2,970.42,2426.6,13185.11,1074.47,1749.74,2296.89,2426.6,11133.83,14155.53,16582.13
1/3/21,3,333.01,955.24,2290.33,13456.12,1057.64,1967.31,2140.8,2290.33,11202.93,14411.36,16701.69
1/3/21,4,397.58,963.43,2208.77,13557.41,1066,2419.95,1984.62,2208.77,10861.45,14520.84,16729.61
1/3/21,5,318.49,923.49,1761.73,13435.59,1030.79,2918.54,1673.66,1761.73,10179.32,14359.08,16120.81
1/3/21,6,236.88,873.13,1731.63,13188.07,985.32,2888.74,1771.29,1731.63,9910.6,14061.2,15792.83
1/3/21,7,267.74,858.18,1914.06,12930.4,980.19,2580.95,1919.04,1914.06,9954.73,13788.58,15702.64
1/3/21,8,348.57,850.94,1924.26,12002.17,970.91,2366.33,1844.94,1924.26,9246.63,12853.11,14777.37
1/3/21,9,457.9,681.41,1526.83,8869.1,741.12,1232.9,1345.52,1526.83,7299.91,9550.51,11077.34
1/3/21,10,411.65,536.69,1615.54,6097.09,557.71,386.34,1451.25,1615.54,5442.39,6633.78,8249.32
1/3/21,11,699.96,528.91,1696.97,4363.61,542.26,143.8,1194.1,1696.97,4009.37,4892.52,6589.49
1/3/21,12,554.52,568,1451.77,3488.57,578.06,97.79,1057.28,1451.77,3220.69,4056.57,5508.34
1/3/21,13,492.28,564.81,1436.76,2610.55,575.16,14.56,1046.8,1436.76,2483.33,3175.36,4612.12
1/3/21,14,572.02,512.52,1355.49,1927.26,520.9,58.19,896.4,1355.49,1747.77,2439.78,3795.27
1/3/21,15,912.97,472.66,1506.07,1516.59,479.6,137.25,696.5,1506.07,1269.01,1989.25,3495.32
1/3/21,16,1199.93,323.62,1525.78,1441.53,327.05,264.05,399.03,1525.78,1100.87,1765.15,3290.93
1/3/21,17,1206.7,234.1,1453.36,2058.82,235.91,470.17,285.4,1453.36,1548.1,2292.92,3746.28
1/3/21,18,1326.4,310.16,1728.16,3466.45,311,601.74,425.24,1728.16,2840.38,3776.61,5504.77
1/3/21,19,1639.69,290.49,2448.55,5489.64,290.49,1157.93,807,2448.55,4333.56,5780.13,8228.68
1/3/21,20,1799.91,266.84,3322.8,6975.01,266.92,1924.94,1525.55,3322.8,5047.33,7241.85,10564.65
1/3/21,21,1866.12,247.99,3859.22,8232.23,251.07,2542.28,2020.86,3859.22,5659.11,8480.22,12339.44
1/3/21,22,1812.24,247.22,3867.17,9112.69,258.1,2436.29,2093.75,3867.17,6626.69,9359.91,13227.08
1/3/21,23,1880.29,249.87,4103.13,9515.76,264.12,1892.15,2337.58,4103.13,7494.63,9765.63,13868.76
1/4/21,0,1790.7,198,3998.59,9948.95,203.82,1537.19,2446.27,3998.59,8167.55,10146.95,14145.54
1/4/21,1,1687.84,300.14,3910.92,9714.45,300.14,1409.6,2448.75,3910.92,8079.17,10014.59,13925.51
1/4/21,2,1604.05,545.81,3678.74,9287.28,548.42,1377.54,2312.29,3678.74,7669.53,9833.09,13511.83
1/4/21,3,1354.9,554.08,3366,9564.04,556.32,1609.23,2260.42,3366,7703.24,10118.12,13484.12
1/4/21,4,1192.59,579.13,2778.09,10116.14,592.99,2093.22,1843.8,2778.09,7750.77,10695.27,13473.36
1/4/21,5,1027.71,559.3,2508.24,10887.34,599.71,2669.31,1696.16,2508.24,7961.99,11446.64,13954.88
1/4/21,6,1107.57,511.27,2551.59,11346.03,574.91,3169.18,1595.87,2551.59,7961.36,11857.3,14408.89
1/4/21,7,1112.11,475.56,2513.82,10875.01,534.7,3323.11,1531.92,2513.82,7362.55,11350.57,13864.39
1/4/21,8,660.51,365.59,1863.63,9945.86,389.98,3294.38,1302.35,1863.63,6527.85,10311.45,12175.08
1/4/21,9,268.35,205.11,970.96,8953.34,221.46,3069.27,771.05,970.96,5799.28,9158.45,10129.41
1/4/21,10,310.82,71.89,746.17,8293.92,71.93,3182.95,504.69,746.17,5041.58,8365.81,9111.98
1/4/21,11,322.26,56.27,637.17,7466.35,60.01,3089.19,362.76,637.17,4325.55,7522.62,8159.79
1/4/21,12,294.49,122.74,720.26,6812.55,146.16,2421.2,447.34,720.26,4346.36,6935.29,7655.55
1/4/21,13,169.69,156.87,749.52,5994.33,186.44,1513.65,593.87,749.52,4437.06,6151.2,6900.72
1/4/21,14,139.09,174.42,653.14,4783.36,186.36,812.9,525.35,653.14,3947.21,4957.78,5610.92
1/4/21,15,208.56,240.58,675.46,3750.98,252.98,317.18,474.52,675.46,3413.78,3991.56,4667.02
1/4/21,16,395.95,287.3,768.09,2785.2,297.53,117.94,380.01,768.09,2649.15,3072.5,3840.59
1/4/21,17,619.64,234.01,887.6,1939.14,239.05,46.38,288.38,887.6,1867.29,2173.15,3060.75
1/4/21,18,798.14,266.86,1121.81,2098.12,298.44,31.47,368.48,1121.81,1990.26,2364.98,3486.79
1/4/21,19,871.31,363.67,1173.52,1845.58,408.72,31.86,351.86,1173.52,1719.03,2209.25,3382.77
1/4/21,20,758.58,407.95,1087.65,1613.74,457.74,136.14,342.22,1087.65,1414.67,2021.69,3109.34
1/4/21,21,742.85,405.21,1305.93,1673.91,471.73,475.49,564.88,1305.93,1130.11,2079.12,3385.05
1/4/21,22,689.25,365.88,1166.11,2053.51,416.55,1088.89,472.43,1166.11,918.38,2419.39,3585.5
1/4/21,23,690.64,346.04,1013.94,2669.03,396.91,1795.26,315.86,1013.94,830.35,3015.07,4029.01
1/5/21,0,667.72,264.44,946.61,3321.44,307.26,2405.39,276,946.61,876.11,3585.88,4532.49
1/5/21,1,439.61,201,719.27,3521.53,221.38,2565.28,251.72,719.27,963.82,3722.53,4441.8
1/5/21,2,251.79,165.9,531.69,3843.94,172.02,2785.5,245.46,531.69,1086.77,4009.84,4541.53
1/5/21,3,138.03,138.65,408.32,4174.37,142.08,2863.81,246.78,408.32,1330.65,4313.02,4721.34
1/5/21,4,98.35,141.35,315.02,4553.14,152.42,3024.41,211.75,315.02,1522.6,4694.49,5009.51
1/5/21,5,117.94,166.7,287.52,5195.12,187.21,3254.36,173.32,287.52,1916.51,5361.82,5649.34
1/5/21,6,88.59,301.1,266.84,5529.51,325.27,3295.46,190.04,266.84,2198.09,5830.61,6097.45
1/5/21,7,53.74,443.39,351.31,6559.35,489.94,3297.46,313.25,351.31,3199.68,7002.74,7354.05
1/5/21,8,20.77,605.81,402.22,8185.14,694.31,3298.54,431.05,402.22,4748.51,8790.95,9193.17
1/5/21,9,4.15,450.05,345.52,8136.84,513.06,3290.21,422.98,345.52,4702.03,8586.89,8932.41
1/5/21,10,12.83,297.58,441.84,7798.56,327.55,3325.03,469.5,441.84,4403.07,8096.14,8537.98
1/5/21,11,76.98,381.11,886.01,9144.51,421.99,3341.74,862.68,886.01,5708.24,9525.62,10411.63
1/5/21,12,265.95,474.58,1296.91,9700.46,515.41,3338.03,1093.12,1296.91,6259.44,10175.04,11471.95
1/5/21,13,514.72,507.24,1717.22,10649.77,573.25,3338.12,1318.07,1717.22,7130.07,11157.01,12874.23
1/5/21,14,984.37,581.66,2282.38,11526.41,645.63,3328.91,1445.29,2282.38,7986.24,12108.07,14390.45
1/5/21,15,1583.8,701.57,2856.58,11490.25,777.55,3335.07,1393.31,2856.58,7958.67,12191.82,15048.4
1/5/21,16,2154.31,628.57,3459.76,10918.02,689.68,3320.54,1404.11,3459.76,7437.71,11546.59,15006.35
1/5/21,17,2215.32,676.98,3494.91,11279.4,741.92,3309.5,1454.42,3494.91,7730.13,11956.38,15451.29
1/5/21,18,1895.32,934.05,3903.7,13716.55,1053.75,3348.3,2176.29,3903.7,10080.64,14650.6,18554.3
1/5/21,19,2104.84,996.21,4461.95,14619.06,1115.45,3322.36,2545.03,4461.95,10989.56,15615.27,20077.22
1/5/21,20,2371.71,1037.48,4631.06,15115.41,1173.65,3283.79,2467.32,4631.06,11487.49,16152.89,20783.95
1/5/21,21,2433.68,1023.59,4682.08,15216.15,1163.04,3294.29,2450.05,4682.08,11580.77,16239.74,20921.82
1/5/21,22,2491.7,1021.85,4850.22,14903.22,1159.76,3265.14,2582.97,4850.22,11275.73,15925.07,20775.29
1/5/21,23,2395.7,976.93,4716.79,14268.65,1101.92,3129.66,2564.28,4716.79,10770.81,15245.58,19962.37
1/6/21,0,2226.27,894.09,4453.21,13562.25,1026.93,3138.96,2477.35,4453.21,10040.04,14456.34,18909.55
1/6/21,1,1972.33,843.15,4163.61,13197.38,979.05,3122.15,2443,4163.61,9687.62,14040.53,18204.14
1/6/21,2,2135.9,820.23,4133.55,12676.94,944.52,3164.91,2234.85,4133.55,9150.53,13497.17,17630.72
1/6/21,3,2088.9,795.69,3822.89,12599.6,913.54,3220.23,1921.51,3822.89,9074.01,13395.29,17218.18
1/6/21,4,1929.94,727.63,3469.62,13533.32,841.39,3187.67,1707.83,3469.62,10063.75,14260.95,17730.57
1/6/21,5,2094.93,657.45,3679.54,14803.51,771.73,3216.36,1712.04,3679.54,11345.43,15460.96,19140.5
1/6/21,6,2165.66,555.81,3736.52,15346.61,655.99,3285.11,1644.55,3736.52,11887.63,15902.42,19638.94
1/6/21,7,2038.17,557.89,3720.51,15764.7,614.78,3309.02,1879.22,3720.51,12201.91,16322.59,20043.1
1/6/21,8,1973.91,585.68,3258.25,15570.15,618.34,3317.82,1455.52,3258.25,12048.49,16155.83,19414.08
1/6/21,9,1871.93,593.82,3257.31,15511.69,638.3,3271.74,1510.21,3257.31,12070.64,16105.51,19362.82
1/6/21,10,2261.29,689.95,3657.18,16116.22,790.9,3257.48,1552.86,3657.18,12600.81,16806.17,20463.35
1/6/21,11,2438.4,762.51,3645.12,15726.97,892.98,3223.05,1384.74,3645.12,12195.43,16489.48,20134.6
1/6/21,12,2351.77,866.27,3623.1,15677.29,1001.26,3247.35,1464.67,3623.1,12101.61,16543.56,20166.66
1/6/21,13,2129.17,888.66,3743.75,15562.48,1022.71,3217.19,1795.02,3743.75,12030.79,16451.14,20194.89
1/6/21,14,1553.34,908.38,3745.26,15441.12,1036.27,3219.04,2367.99,3745.26,11918.12,16349.5,20094.76
1/6/21,15,1433.79,952.91,3949.16,15489.49,1081.64,3217.37,2710.13,3949.16,11948.62,16442.4,20391.56
1/6/21,16,2087.44,805.72,4763.75,15288.23,921.93,3236.92,2862.52,4763.75,11748.89,16093.95,20857.7
1/6/21,17,2646.26,821.1,5086.21,13519.39,903,3314.84,2610.68,5086.21,9951.91,14340.49,19426.7
1/6/21,18,2813,832.14,5088.92,12236.93,893.45,3217.11,2516.4,5088.92,8718.03,13069.07,18157.99
1/6/21,19,2945.48,816.4,5259.75,12727.85,908.49,2949.73,2574.77,5259.75,9425.53,13544.25,18804
1/6/21,20,2988.25,787.92,5317.73,12612.66,901.58,2598.42,2564.82,5317.73,9665.22,13400.58,18718.31
1/6/21,21,3016.8,788.68,5251.95,12376.66,883.01,2159.9,2483.18,5251.95,9874.4,13165.34,18417.29
1/6/21,22,2880.69,804.12,5179.1,12336.18,902.46,2027.23,2562.14,5179.1,9946.88,13140.3,18319.4
1/6/21,23,2785.3,854.6,5134.25,11770.76,964.24,2017.07,2609.61,5134.25,9383.39,12625.36,17759.61
1/7/21,0,2852.76,959.18,5067.81,11103.39,1067.17,2101.52,2475.03,5067.81,8633.89,12062.57,17130.38
1/7/21,1,2857.39,951.55,4949.18,10409.93,1056.86,2232.1,2338.05,4949.18,7826.26,11361.48,16310.66
1/7/21,2,2639.79,989.41,4854.62,10124.32,1118.25,2079.8,2427.47,4854.62,7703.04,11113.73,15968.35
1/7/21,3,2474.82,1011.05,4852.17,9292.01,1140.4,1831.35,2590.56,4852.17,7118.09,10303.06,15155.23
1/7/21,4,2488.63,1020.92,4796.46,8118.02,1160.65,1541.85,2543.63,4796.46,6200.64,9138.94,13935.4
1/7/21,5,2281.07,1015.43,4583.98,7556.03,1153.88,1553.48,2545,4583.98,5622,8571.46,13155.44
1/7/21,6,2325.6,984.3,4530.12,7229.31,1121.19,1419.04,2433.76,4530.12,5444.13,8213.61,12743.73
1/7/21,7,2118.49,984.48,3937.53,6748.72,1123.29,1338.56,2057.29,3937.53,5033.1,7733.2,11670.73
1/7/21,8,1828.76,875.58,3167.28,6127.8,998.84,1178.07,1557.78,3167.28,4607.21,7003.38,10170.66
1/7/21,9,1276.59,786.28,1953.11,4248,882.51,689.54,837.8,1953.11,3300.95,5034.28,6987.39
1/7/21,10,1610.19,718.95,2163.94,3436.73,785.27,455.62,682.6,2163.94,2785.95,4155.68,6319.62
1/7/21,11,1493.95,748.18,1975.16,2845.62,812.15,447.68,581.54,1975.16,2233.64,3593.8,5568.96
1/7/21,12,1326.68,677.81,1813.55,2289.43,729.88,352.19,575,1813.55,1797.05,2967.24,4780.79
1/7/21,13,1506.42,577.48,2104.83,1841.01,623.24,236.78,673.3,2104.83,1483.58,2418.49,4523.32
1/7/21,14,1523.35,538.7,2020.56,1426.87,593.29,152.12,564.62,2020.56,1152.76,1965.57,3986.13
1/7/21,15,1392.41,460.5,1754.58,1095.06,520.15,107.98,413.47,1754.58,876.13,1555.56,3310.14
1/7/21,16,1034.2,351.79,1250.33,1064.77,399.36,154.59,241,1250.33,837.75,1416.56,2666.89
1/7/21,17,616.35,288.3,728.22,1357.47,326.56,361.61,133.15,728.22,936.33,1645.77,2373.99
1/7/21,18,371.2,370.4,485.03,2376.57,418.83,762.17,149.32,485.03,1530.47,2746.97,3232
1/7/21,19,292.11,452,541.08,3758.57,499.36,956.91,306.3,541.08,2696.97,4210.57,4751.65
1/7/21,20,274.73,408.63,670.08,4927.2,444.87,1041.69,476.38,670.08,3768.23,5335.83,6005.91
1/7/21,21,491.07,415.01,1119.45,5457.6,458.97,1446.45,680.45,1119.45,3915.12,5872.61,6992.06
1/7/21,22,764.78,326.78,1617.42,5831.6,364.54,1396.12,916.1,1617.42,4334.25,6158.38,7775.8
1/7/21,23,980.18,354.39,2103.57,5800.63,383.09,1142.65,1157.23,2103.57,4595.45,6155.02,8258.59
1/8/21,0,1132.59,271.24,2314.83,5241.26,297.74,982.84,1172.69,2314.83,4241.46,5512.5,7827.33
1/8/21,1,1200.88,246.91,2439.29,4728.27,264.99,757.56,1209.18,2439.29,3981.86,4975.18,7414.47
1/8/21,2,1128.19,241.77,2442.16,4449.01,258.83,452.45,1280.64,2442.16,4012.82,4690.78,7132.94
1/8/21,3,1053.03,275.51,2381.12,4384.82,291.25,316.1,1317.2,2381.12,4063.85,4660.33,7041.45
1/8/21,4,1002.08,291.49,2237.62,3813.51,298.89,268.12,1216.69,2237.62,3556.83,4105,6342.62
1/8/21,5,1157.51,382.46,2667.79,3646.52,397.88,176.66,1501.85,2667.79,3462.89,4028.98,6696.77
1/8/21,6,1319.42,504.44,3291.83,3574.11,514.93,157.61,2004.4,3291.83,3374.02,4078.55,7370.38
1/8/21,7,1316.48,504.83,3370.37,3219.67,514.99,96.87,2086.32,3370.37,3080.21,3724.5,7094.87
1/8/21,8,1129.01,420.94,2983,3111.2,433.77,124.79,1888.14,2983,2939.42,3532.14,6515.14
1/8/21,9,874.11,365.29,2290.32,3054.37,384.98,189.39,1453.99,2290.32,2807.5,3419.66,5709.98
1/8/21,10,996.88,317.07,2023.65,2765.12,342.31,60.6,1074.21,2023.65,2631.83,3082.19,5105.84
1/8/21,11,844.41,221.18,1415.18,1704.1,238.34,15.32,623.42,1415.18,1618.99,1925.28,3340.46
1/8/21,12,647.74,130.25,892.62,1022.52,145.38,14.65,256.91,892.62,980.71,1152.77,2045.39
1/8/21,13,625.14,93.69,745.96,739.49,108.78,18.44,125.19,745.96,701.58,833.18,1579.14
1/8/21,14,728.02,102.51,821.37,620.01,117.36,9.72,109.61,821.37,579.19,722.52,1543.89
1/8/21,15,820.64,105.92,976.51,755.29,118.08,5.24,175.81,976.51,717.95,861.21,1837.72
